TEMT6000:509,LDR:1017,Distance:10.25
TEMT6000:508,LDR:1015,Distance:10.17
TEMT6000:510,LDR:1017,Distance:10.25
TEMT6000:511,LDR:1017,Distance:10.13
TEMT6000:512,LDR:1018,Distance:10.34
TEMT6000:508,LDR:1016,Distance:10.36
TEMT6000:508,LDR:1016,Distance:10.44
TEMT6000:506,LDR:1017,Distance:10.36
TEMT6000:508,LDR:1017,Distance:10.83
TEMT6000:506,LDR:1017,Distance:10.80
TEMT6000:504,LDR:1013,Distance:10.49
TEMT6000:504,LDR:1017,Distance:10.79
TEMT6000:503,LDR:1016,Distance:10.83
TEMT6000:501,LDR:1013,Distance:10.91
TEMT6000:504,LDR:1016,Distance:10.45
TEMT6000:501,LDR:1017,Distance:10.88
TEMT6000:500,LDR:1017,Distance:10.95
TEMT6000:500,LDR:1016,Distance:10.88
TEMT6000:499,LDR:1017,Distance:10.93
TEMT6000:499,LDR:1017,Distance:10.90
TEMT6000:500,LDR:1017,Distance:10.84
TEMT6000:501,LDR:1017,Distance:10.87
TEMT6000:503,LDR:1013,Distance:10.90
TEMT6000:508,LDR:1017,Distance:10.88
TEMT6000:505,LDR:1017,Distance:10.93
TEMT6000:504,LDR:1016,Distance:10.93
TEMT6000:506,LDR:1017,Distance:10.85
TEMT6000:506,LDR:1017,Distance:10.87
TEMT6000:508,LDR:1014,Distance:10.46
TEMT6000:518,LDR:1013,Distance:10.34
TEMT6000:520,LDR:1017,Distance:10.01
TEMT6000:518,LDR:1018,Distance:10.01
TEMT6000:526,LDR:1017,Distance:10.05
TEMT6000:528,LDR:1018,Distance:9.90
TEMT6000:533,LDR:1018,Distance:9.87
TEMT6000:530,LDR:1017,Distance:9.86
TEMT6000:531,LDR:1017,Distance:9.88
TEMT6000:529,LDR:1017,Distance:9.88
TEMT6000:529,LDR:1018,Distance:9.86
TEMT6000:523,LDR:1017,Distance:10.27
TEMT6000:518,LDR:1016,Distance:10.26
TEMT6000:508,LDR:1017,Distance:10.78
TEMT6000:496,LDR:1016,Distance:10.92
TEMT6000:487,LDR:1016,Distance:10.81
TEMT6000:476,LDR:1016,Distance:10.56
TEMT6000:464,LDR:1016,Distance:10.55
TEMT6000:450,LDR:1015,Distance:11.20
TEMT6000:440,LDR:1015,Distance:11.37
TEMT6000:431,LDR:1015,Distance:10.98
TEMT6000:424,LDR:1016,Distance:10.88
TEMT6000:418,LDR:1017,Distance:10.77
TEMT6000:415,LDR:1015,Distance:11.17
TEMT6000:408,LDR:1015,Distance:11.47
TEMT6000:399,LDR:1014,Distance:11.73
TEMT6000:394,LDR:1016,Distance:11.45
TEMT6000:384,LDR:1015,Distance:11.12
TEMT6000:380,LDR:1015,Distance:11.15
TEMT6000:374,LDR:1015,Distance:11.42
TEMT6000:364,LDR:1015,Distance:12.02
TEMT6000:353,LDR:1015,Distance:11.94
TEMT6000:349,LDR:1016,Distance:11.53
TEMT6000:341,LDR:1013,Distance:11.54
TEMT6000:334,LDR:1016,Distance:11.96
TEMT6000:327,LDR:1014,Distance:12.31
TEMT6000:320,LDR:1014,Distance:11.69
TEMT6000:313,LDR:1013,Distance:11.87
TEMT6000:306,LDR:1013,Distance:12.46
TEMT6000:298,LDR:1014,Distance:12.83
TEMT6000:295,LDR:1012,Distance:12.54
TEMT6000:292,LDR:1013,Distance:12.29
TEMT6000:288,LDR:1013,Distance:12.46
TEMT6000:283,LDR:1013,Distance:12.85
TEMT6000:276,LDR:1013,Distance:13.20
TEMT6000:273,LDR:1012,Distance:12.97
TEMT6000:266,LDR:1013,Distance:12.95
TEMT6000:259,LDR:1013,Distance:13.28
TEMT6000:254,LDR:1013,Distance:13.73
TEMT6000:249,LDR:1013,Distance:13.32
