_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
66582f493f4cde2f9ded4c97,true,81.77,95.65,81.77,72.62,66;0;0;0,words,10,-1,0,9.69,0,0,false,false,japanese_romaji,none,normal,false,false,false,,1717055305000
66582f223f4cde2f9ded4b43,,7.5,97.37,8.44,6.85,32;1;0;0,words,10,-1,0,51.2,11,0,false,false,japanese_hiragana,none,normal,false,false,false,,1717055266000
66582ee63f4cde2f9ded4944,,113.6,98.08,113.6,69,51;0;0;0,words,10,-1,0,5.39,0,0,false,false,english,none,normal,false,false,false,,1717055206000
66582edc3f4cde2f9ded48e6,,106.5,100,106.5,70.75,41;0;0;0,words,10,-1,0,4.62,0,0,false,false,english,none,normal,false,false,false,,1717055196000
66582ecd3f4cde2f9ded486f,,127.26,100,127.26,90,53;0;0;0,words,10,-1,0,5,1,0,false,false,english,none,normal,false,false,false,,1717055181000
66582eb53f4cde2f9ded4792,,125.88,100,125.88,60.19,64;0;0;0,words,10,-1,0,6.1,0,0,false,false,english,none,normal,false,false,false,,1717055157000
66582a833f4cde2f9ded21a8,,153.63,100,153.63,69.04,55;0;0;0,words,10,-1,0,4.3,0,0,false,false,english,none,normal,false,false,false,,1717054083000
665829b33f4cde2f9ded1a2a,,113.78,100,113.78,59.16,49;0;0;0,words,10,-1,0,5.17,0,0,false,false,english,none,normal,false,false,false,,1717053875000
665829ad3f4cde2f9ded19ed,,103.68,93.1,103.68,67.93,54;0;0;0,words,10,-1,1,6.25,0,0.83,false,false,english,none,normal,false,false,false,,1717053869000
665829a43f4cde2f9ded1993,,139.68,100,139.68,71.32,51;0;0;0,words,10,-1,1,4.38,0,1.37,false,false,english,none,normal,false,false,false,,1717053860000
6658299c3f4cde2f9ded1955,,99.23,89.09,119.07,54.46,45;4;0;0,words,10,-1,4,5.44,0,5.05,false,false,english,none,normal,false,false,false,,1717053852000
665829763f4cde2f9ded17fd,,151.13,100,151.13,54.32,51;0;0;0,words,10,-1,0,4.05,0,0,false,false,english,none,normal,false,false,false,,1717053814000
665829713f4cde2f9ded17c2,,137.19,100,137.19,85.8,53;0;0;0,words,10,-1,0,4.64,0,0,false,false,english,none,normal,false,false,false,,1717053809000
6658296b3f4cde2f9ded178c,,119.26,94.64,119.26,64.12,53;0;0;0,words,10,-1,0,5.33,0,0,false,false,english,none,normal,false,false,false,,1717053803000
665829643f4cde2f9ded174a,,125.86,100,125.86,91.75,42;0;0;0,words,10,-1,0,4,0,0,false,false,english,none,normal,false,false,false,,1717053796000
6658295e3f4cde2f9ded1717,,88.95,95.24,88.95,75.05,55;0;0;0,words,10,-1,0,7.42,0,0,false,false,english,none,normal,false,false,false,,1717053790000
665829553f4cde2f9ded16c4,,105.44,91.67,122.66,73.35,49;2;0;0,words,10,-1,2,5.58,0,3.3,false,false,english,none,normal,false,false,false,,1717053781000
665829493f4cde2f9ded1655,,145.67,100,145.67,59.53,50;0;0;0,words,10,-1,0,4.12,0,0,false,false,english,none,normal,false,false,false,,1717053769000
665829433f4cde2f9ded1629,,130.86,100,130.86,55.51,44;0;0;0,words,10,-1,0,4.03,0,0,false,false,english,none,normal,false,false,false,,1717053763000
6658293e3f4cde2f9ded15fa,,146.05,100,146.05,68.64,52;0;0;0,words,10,-1,0,4.27,0,0,false,false,english,none,normal,false,false,false,,1717053758000
665829383f4cde2f9ded15c9,,152.1,100,152.1,93.96,49;0;0;0,words,10,-1,0,3.87,0,0,false,false,english,none,normal,false,false,false,,1717053752000
665829333f4cde2f9ded1599,,143.54,100,143.54,59.01,49;0;0;0,words,10,-1,0,4.1,0,0,false,false,english,none,normal,false,false,false,,1717053747000
6658292e3f4cde2f9ded156a,,140.04,98.08,140.04,69.23,51;0;0;0,words,10,-1,0,4.37,0,0,false,false,english,none,normal,false,false,false,,1717053742000
665829293f4cde2f9ded1545,,146.97,100,146.97,92.42,45;0;0;0,words,10,-1,0,3.67,0,0,false,false,english,none,normal,false,false,false,,1717053737000
6658237f3f4cde2f9dece284,,91.16,90.74,103.05,59.79,46;2;0;0,words,10,-1,0,6.06,0,0,false,false,english,none,normal,false,false,false,,1717052287000
665823783f4cde2f9dece24a,,92.69,96.23,92.69,84.71,51;0;0;0,words,10,-1,0,6.6,0,0,false,false,english,none,normal,false,false,false,,1717052280000
665823703f4cde2f9dece207,,103.07,100,103.07,93.44,56;0;0;0,words,10,-1,0,6.52,0,0,false,false,english,none,normal,false,false,false,,1717052272000
665823653f4cde2f9dece1a4,,101.37,100,101.37,87.31,57;0;0;0,words,10,-1,0,6.75,0,0,false,false,english,none,normal,false,false,false,,1717052261000
6658235c3f4cde2f9dece152,,98.78,100,98.78,84.44,53;0;0;0,words,10,-1,0,6.44,0,0,false,false,english,none,normal,false,false,false,,1717052252000
665823543f4cde2f9dece10b,,82.86,86.54,107.71,87.11,40;4;1;1,words,10,-1,0,5.79,0,0,false,false,english,none,normal,false,false,false,,1717052244000
6658234d3f4cde2f9dece0d2,,105,100,105,71.16,46;0;0;0,words,10,-1,0,5.26,0,0,false,false,english,none,normal,false,false,false,,1717052237000
665823463f4cde2f9dece092,,81.19,94.74,89.15,88.97,51;2;0;1,words,10,-1,0,7.54,0,0,false,false,english,none,normal,false,false,false,,1717052230000
6658232d3f4cde2f9decdfba,,30.09,100,30.09,75.6,46;0;0;0,words,10,-1,1,18.34,0,2.25,false,false,english,none,normal,false,false,false,,1717052205000
665823153f4cde2f9decdeef,,105.17,86.96,134.39,60.29,36;3;1;1,words,10,-1,0,4.11,0,0,false,false,english,none,normal,false,false,false,,1717052181000
665823103f4cde2f9decdeb7,,147.15,100,147.15,64.18,51;0;0;0,words,10,-1,1,4.16,0,1.01,false,false,english,none,normal,false,false,false,,1717052176000
665823083f4cde2f9decde5c,,137.96,100,137.96,77.3,51;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1717052168000
665823023f4cde2f9decde30,,144.73,100,144.73,86.01,56;0;0;0,words,10,-1,1,4.64,0,0.74,false,false,english,none,normal,false,false,false,,1717052162000
665822fb3f4cde2f9decddf6,,149.32,100,149.32,54.89,50;0;0;0,words,10,-1,1,4.02,0,2.38,false,false,english,none,normal,false,false,false,,1717052155000
665822f23f4cde2f9decdd96,,146.72,100,146.72,67.48,52;0;0;0,words,10,-1,1,4.25,0,0.72,false,false,english,none,normal,false,false,false,,1717052146000
665822eb3f4cde2f9decdd43,,117.66,97.96,117.66,76.86,48;0;0;0,words,10,-1,1,4.9,0,1.12,false,false,english,none,normal,false,false,false,,1717052139000
665822e13f4cde2f9decdcfa,,142.92,100,142.92,89.26,54;0;0;0,words,10,-1,0,4.53,0,0,false,false,english,none,normal,false,false,false,,1717052129000
665822db3f4cde2f9decdcbe,,119.85,100,119.85,59.98,51;0;0;0,words,10,-1,0,5.11,0,0,false,false,english,none,normal,false,false,false,,1717052123000
665822d53f4cde2f9decdc93,,148.79,100,148.79,76.29,55;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1717052117000
665822cf3f4cde2f9decdc64,,141.44,100,141.44,69.77,39;0;0;0,words,10,-1,0,3.31,0,0,false,false,english,none,normal,false,false,false,,1717052111000
665822cb3f4cde2f9decdc39,,135.08,100,135.08,96.56,53;0;0;0,words,10,-1,0,4.71,0,0,false,false,english,none,normal,false,false,false,,1717052107000
665822c53f4cde2f9decdbff,,116.2,98.08,116.2,60.24,51;0;0;0,words,10,-1,0,5.27,0,0,false,false,english,none,normal,false,false,false,,1717052101000
665822bf3f4cde2f9decdbd0,,134.85,100,134.85,96.15,45;0;0;0,words,10,-1,0,4,0,0,false,false,english,none,normal,false,false,false,,1717052095000
665822b93f4cde2f9decdba2,,125.53,100,125.53,94.45,51;0;0;0,words,10,-1,0,4.88,0,0,false,false,english,none,normal,false,false,false,,1717052089000
665822b33f4cde2f9decdb68,,128.55,100,128.55,81.84,48;0;0;0,words,10,-1,0,4.48,0,0,false,false,english,none,normal,false,false,false,,1717052083000
665822ad3f4cde2f9decdb3b,,131.48,100,131.48,64.69,46;0;0;0,words,10,-1,1,4.2,0,1.23,false,false,english,none,normal,false,false,false,,1717052077000
665822a63f4cde2f9decdb01,,141.16,100,141.16,69.67,50;0;0;0,words,10,-1,0,4.25,0,0,false,false,english,none,normal,false,false,false,,1717052070000
665822a13f4cde2f9decdad9,,112.29,96.43,128.33,64.12,49;1;0;0,words,10,-1,1,5.24,0,0.26,false,false,english,none,normal,false,false,false,,1717052065000
665822983f4cde2f9decda8f,,135.69,100,135.69,90.16,56;0;0;0,words,10,-1,0,4.95,0,0,false,false,english,none,normal,false,false,false,,1717052056000
665822923f4cde2f9decda58,,136.02,100,136.02,55.29,46;0;0;0,words,10,-1,0,4.06,0,0,false,false,english,none,normal,false,false,false,,1717052050000
6658228c3f4cde2f9decda22,,144.75,100,144.75,86.46,55;0;0;0,words,10,-1,0,4.56,0,0,false,false,english,none,normal,false,false,false,,1717052044000
665822863f4cde2f9decd9f0,,113.37,98.11,113.37,72.2,52;0;0;0,words,10,-1,0,5.5,0,0,false,false,english,none,normal,false,false,false,,1717052038000
665822803f4cde2f9decd9ba,,126.39,100,126.39,90.38,50;0;0;0,words,10,-1,0,4.75,0,0,false,false,english,none,normal,false,false,false,,1717052032000
6658226c3f4cde2f9decd914,,103.05,97.87,103.05,47.3,45;0;0;0,words,10,-1,0,5.24,0,0,false,false,english,none,normal,false,false,false,,1717052012000
665822663f4cde2f9decd8df,,125.42,96,125.42,81.01,48;0;0;0,words,10,-1,2,4.59,0,5.69,false,false,english,none,normal,false,false,false,,1717052006000
665822583f4cde2f9decd870,,91.74,86.05,127.25,54.96,31;3;1;1,words,10,-1,0,4.06,0,0,false,false,english,none,normal,false,false,false,,1717051992000
665822523f4cde2f9decd841,,123.19,100,123.19,87.87,50;0;0;0,words,10,-1,0,4.87,0,0,false,false,english,none,normal,false,false,false,,1717051986000
6658224c3f4cde2f9decd811,,123.62,100,123.62,68.58,54;0;0;0,words,10,-1,0,5.24,0,0,false,false,english,none,normal,false,false,false,,1717051980000
665822463f4cde2f9decd7c8,,130.01,100,130.01,90.59,42;0;0;0,words,10,-1,0,3.88,0,0,false,false,english,none,normal,false,false,false,,1717051974000
665822413f4cde2f9decd79f,,130.76,100,130.76,92.3,51;0;0;0,words,10,-1,0,4.68,0,0,false,false,english,none,normal,false,false,false,,1717051969000
6658223b3f4cde2f9decd778,,102.33,92.86,116.16,67.53,37;2;0;0,words,10,-1,0,4.34,0,0,false,false,english,none,normal,false,false,false,,1717051963000
665822353f4cde2f9decd74e,,137.62,100,137.62,87.86,57;0;0;0,words,10,-1,0,4.97,0,0,false,false,english,none,normal,false,false,false,,1717051957000
6658222f3f4cde2f9decd71d,,118.37,94.74,137.7,91.26,49;2;0;0,words,10,-1,1,4.97,0,0.4,false,false,english,none,normal,false,false,false,,1717051951000
665822283f4cde2f9decd6de,,119.88,100,119.88,89.05,49;0;0;0,words,10,-1,0,4.91,0,0,false,false,english,none,normal,false,false,false,,1717051944000
665822223f4cde2f9decd6b2,,136.05,100,136.05,89.61,55;0;0;0,words,10,-1,0,4.85,0,0,false,false,english,none,normal,false,false,false,,1717051938000
6658221c3f4cde2f9decd67c,,136.9,94.55,147.63,76.29,51;2;0;0,words,10,-1,0,4.47,0,0,false,false,english,none,normal,false,false,false,,1717051932000
665822163f4cde2f9decd654,,123.86,98.31,123.86,76.68,58;0;0;0,words,10,-1,0,5.62,0,0,false,false,english,none,normal,false,false,false,,1717051926000
6658220f3f4cde2f9decd614,,139.38,100,139.38,92.96,56;0;0;0,words,10,-1,1,4.82,0,1.89,false,false,english,none,normal,false,false,false,,1717051919000
665822003f4cde2f9decd58d,,38.13,100,38.13,0.05,51;0;0;0,words,10,-1,1,16.05,5,2.28,false,false,english,none,normal,false,false,false,,1717051904000
665821eb3f4cde2f9decd4c5,,56.92,100,56.92,15.8,48;0;0;0,words,10,-1,1,10.12,0,2.62,false,false,english,none,normal,false,false,false,,1717051883000
665821db3f4cde2f9decd43d,,63.71,100,63.71,53.43,56;0;0;0,words,10,-1,0,10.55,0,0,false,false,english,none,normal,false,false,false,,1717051867000
665821cf3f4cde2f9decd3e3,,80.1,96,80.1,52.91,48;0;0;0,words,10,-1,0,7.19,0,0,false,false,english,none,normal,false,false,false,,1717051855000
665821c63f4cde2f9decd38f,,58.38,93.88,58.38,73.47,46;0;0;0,words,10,-1,0,9.46,0,0,false,false,english,none,normal,false,false,false,,1717051846000
665821bb3f4cde2f9decd326,,82.3,100,82.3,74.41,54;0;0;0,words,10,-1,0,7.87,0,0,false,false,english,none,normal,false,false,false,,1717051835000
665821b13f4cde2f9decd2d2,,56.75,92.45,56.75,76.62,47;0;0;0,words,10,-1,0,9.94,0,0,false,false,english,none,normal,false,false,false,,1717051825000
665821a53f4cde2f9decd26b,,98.63,100,98.63,69.02,57;0;0;0,words,10,-1,0,6.94,0,0,false,false,english,none,normal,false,false,false,,1717051813000
6658219d3f4cde2f9decd22c,,124.56,100,124.56,69.91,56;0;0;0,words,10,-1,0,5.39,0,0,false,false,english,none,normal,false,false,false,,1717051805000
665821973f4cde2f9decd1eb,,150.36,100,150.36,59.41,52;0;0;0,words,10,-1,0,4.15,0,0,false,false,english,none,normal,false,false,false,,1717051799000
66570e773f4cde2f9de2667d,,149.42,100,149.42,70.49,54;0;0;0,words,10,-1,0,4.34,0,0,false,false,english,none,normal,false,false,false,,1716981367000
66570e703f4cde2f9de26632,,121.42,94.55,136.29,83.63,49;2;0;0,words,10,-1,2,4.84,0,1.63,false,false,english,none,normal,false,false,false,,1716981360000
66570e513f4cde2f9de26505,,154.39,100,154.39,54.31,52;0;0;0,words,10,-1,0,4.04,0,0,false,false,english,none,normal,false,false,false,,1716981329000
66570e4a3f4cde2f9de264cb,,160.8,100,160.8,94.7,51;0;0;0,words,10,-1,0,3.81,0,0,false,false,english,none,normal,false,false,false,,1716981322000
66570e453f4cde2f9de2649c,,111.43,86,142.86,69.02,39;4;1;1,words,10,-1,0,4.2,0,0,false,false,english,none,normal,false,false,false,,1716981317000
66570e403f4cde2f9de2646d,,109.46,81.25,142.01,54.6,37;6;1;1,words,10,-1,0,4.06,0,0,false,false,english,none,normal,false,false,false,,1716981312000
66570e3b3f4cde2f9de2643a,,156.31,90.57,172.59,88.62,48;3;1;0,words,10,-1,1,3.69,0,0.92,false,false,english,none,normal,false,false,false,,1716981307000
66570e303f4cde2f9de263d6,,159.67,100,159.67,91.88,49;0;0;0,words,10,-1,3,3.68,0,7.76,false,false,english,none,normal,false,false,false,,1716981296000
6656f73a3f4cde2f9de193ed,,103.12,95,109.91,72.45,243;7;1;2,quote,1156,1,0,28.28,0,0,false,false,english,none,normal,false,false,false,,1716975418000
6656f71c3f4cde2f9de192ee,,101.42,96.98,107.96,76.97,248;4;0;0,quote,5188,1,0,29.34,0,0,false,false,english,none,normal,false,false,false,,1716975388000
6656ed733f4cde2f9de138cb,,104.46,99.5,104.46,79.41,200;0;0;0,quote,3871,1,0,22.97,0,0,false,false,english,none,normal,false,false,false,,1716972915000
6656ed5b3f4cde2f9de137da,,97.93,87.07,114.25,80.6,96;6;2;2,quote,5099,1,1,11.76,0,1,false,false,english,none,normal,false,false,false,,1716972891000
6656ed3c3f4cde2f9de136ac,,85.63,95.93,87.81,61.52,118;2;0;1,quote,290,1,0,16.54,0,0,false,false,english,none,normal,false,false,false,,1716972860000
6656ed1e3f4cde2f9de1357a,,94.03,97.06,94.03,71.45,164;0;0;0,quote,1637,1,0,20.93,0,0,false,false,english,none,normal,false,false,false,,1716972830000
6656ed073f4cde2f9de134bb,,94.74,97.33,97.4,68.79,178;1;0;0,quote,1193,1,4,22.55,0,29.04,false,false,english,none,normal,false,false,false,,1716972807000
6656ecc63f4cde2f9de13276,,68.06,95,68.97,57.46,75;0;0;0,quote,10,0,0,13.22,0,0,false,false,code_python,none,normal,false,false,false,,1716972742000
6656ecb83f4cde2f9de1320c,,90.02,97.67,93.36,78.68,81;0;0;0,quote,1,0,0,10.8,0,0,false,false,code_python,none,normal,false,false,false,,1716972728000
6656ecac3f4cde2f9de1318b,,68.28,95,71.28,61.41,91;0;0;0,quote,22,0,0,15.99,0,0,false,false,code_python,none,normal,false,false,false,,1716972716000
6656ec993f4cde2f9de130e4,,65.33,92.16,68.3,58.8,88;0;0;0,quote,8,0,2,16.16,0,10.57,false,false,code_python,none,normal,false,false,false,,1716972697000
6656ec6a3f4cde2f9de12f11,,21.85,90,21.85,55.33,45;0;0;0,words,10,-1,0,24.71,0,0,false,false,english,specials,normal,false,false,false,,1716972650000
6656ec473f4cde2f9de12dce,,112.59,83.33,147.77,68.78,32;4;1;1,words,10,-1,0,3.41,0,0,false,false,english,zipf,normal,false,false,false,,1716972615000
6656ec433f4cde2f9de12da2,,104.49,95.12,104.49,64.33,39;0;0;0,words,10,-1,0,4.48,0,0,false,false,english,zipf,normal,false,false,false,,1716972611000
6656ec383f4cde2f9de12d43,,126.79,100,126.79,91.86,31;0;0;0,words,10,-1,0,2.93,0,0,false,false,english,zipf,normal,false,false,false,,1716972600000
6656ec333f4cde2f9de12d0b,,123.33,92.11,142.02,63.17,33;1;1;0,words,10,-1,0,3.21,0,0,false,false,english,zipf,normal,false,false,false,,1716972595000
6656ec263f4cde2f9de12ca6,,111.65,93.48,122.28,77.75,42;2;0;0,words,10,-1,0,4.51,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972582000
6656ec203f4cde2f9de12c6a,,126.83,95.45,139.51,96.43,40;1;0;0,words,10,-1,0,3.78,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972576000
6656ec1a3f4cde2f9de12c35,,111.49,96.36,127.75,63.6,48;1;0;1,words,10,-1,0,5.17,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972570000
6656ec143f4cde2f9de12c05,,135.16,100,135.16,59.66,58;0;0;0,words,10,-1,0,5.15,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972564000
6656ec0d3f4cde2f9de12be0,,134.7,100,134.7,85.1,52;0;0;0,words,10,-1,0,4.63,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972557000
6656ec073f4cde2f9de12ba4,,117.64,96.36,117.64,70.85,53;0;0;0,words,10,-1,0,5.41,0,0,false,false,english,crt#space_balls,normal,false,false,false,,1716972551000
6656ebfe3f4cde2f9de12b51,,130.85,100,130.85,76.95,59;0;0;0,words,10,-1,0,5.41,0,0,false,false,english,crt,normal,false,false,false,,1716972542000
6656ebf23f4cde2f9de12afe,,118,100,118,72.73,46;0;0;0,words,10,-1,0,4.68,0,0,false,false,english,crt,normal,false,false,false,,1716972530000
6656ebe53f4cde2f9de12a6f,,93.97,96.36,103.37,78.03,50;1;0;0,words,10,-1,0,6.38,0,0,false,false,english,choo_choo,normal,false,false,false,,1716972517000
6656ebdd3f4cde2f9de12a2a,,79.6,96.43,79.6,52.14,52;0;0;0,words,10,-1,0,7.84,0,0,false,false,english,choo_choo,normal,false,false,false,,1716972509000
6656ebd43f4cde2f9de129c6,,116.47,100,116.47,79.94,53;0;0;0,words,10,-1,0,5.46,0,0,false,false,english,choo_choo,normal,false,false,false,,1716972500000
6656ebbf3f4cde2f9de128f5,,30.5,95.45,30.5,41.27,42;0;0;0,words,10,-1,0,16.53,1,0,false,false,english,58008,normal,false,false,false,,1716972479000
6656eba33f4cde2f9de127ee,,56.58,100,56.58,80,49;0;0;0,words,10,-1,0,10.39,0,0,false,false,english,none,normal,false,false,false,,1716972451000
6656eb973f4cde2f9de1276e,,55.93,100,55.93,64.85,54;0;0;0,words,10,-1,2,11.59,0,3.37,false,false,english,none,normal,false,false,false,,1716972439000
6656eb863f4cde2f9de126c9,,113.58,97.83,113.58,79.41,45;0;0;0,words,10,-1,0,4.75,0,0,false,false,english,none,normal,false,false,false,,1716972422000
6656eb7f3f4cde2f9de12694,,121.24,100,121.24,69.06,53;0;0;0,words,10,-1,0,5.25,0,0,false,false,english,none,normal,false,false,false,,1716972415000
6656eb793f4cde2f9de12658,,112.19,100,112.19,75.75,51;0;0;0,words,10,-1,0,5.46,0,0,false,false,english,none,normal,false,false,false,,1716972409000
6656eb6d3f4cde2f9de125ec,,111.86,98.59,111.86,81.16,140;0;0;0,time,15,-1,1,15.02,0,6,false,false,english,none,normal,false,false,false,,1716972397000
6656e5b83f4cde2f9de0f2f8,true,81.6,95.69,92,73.94,102;3;0;0,time,15,-1,1,15,0,0.11,false,false,english_450k,none,normal,false,false,false,,1716970936000
6656e5a43f4cde2f9de0f242,true,72.79,95.15,72.79,75.71,91;0;0;0,time,15,-1,0,15,0,0,false,false,english_450k,none,normal,false,false,false,,1716970916000
6656e5883f4cde2f9de0f165,,113.57,98.86,113.57,65.99,86;0;0;0,quote,6300,0,1,9.09,0,1.64,false,false,english,none,normal,false,false,false,,1716970888000
6656e57b3f4cde2f9de0f0ff,,94.65,95.51,99.21,65.43,83;1;0;0,quote,114,0,0,10.52,0,0,false,false,english,none,normal,false,false,false,,1716970875000
6656e5703f4cde2f9de0f09c,,95,95.52,95,54.78,64;0;0;0,quote,6748,0,0,8.08,0,0,false,false,english,none,normal,false,false,false,,1716970864000
6656e5653f4cde2f9de0f043,,104.31,98.46,104.31,75.82,64;0;0;0,quote,6154,0,1,7.36,0,0.39,false,false,english,none,normal,false,false,false,,1716970853000
6656e5563f4cde2f9de0efd0,,123.89,94.12,134.43,86.1,47;2;0;0,words,10,-1,0,4.55,0,0,false,false,english,none,normal,false,false,false,,1716970838000
6656e04e3f4cde2f9de0c17c,,126.25,98.31,126.25,80.8,58;0;0;0,words,10,-1,3,5.51,0,8.38,false,false,english,none,normal,false,false,false,,1716969550000
6656e03c3f4cde2f9de0c0c8,,140.57,100,140.57,94.49,57;0;0;0,words,10,-1,2,4.87,0,2.67,false,false,english,none,normal,false,false,false,,1716969532000
6656e0313f4cde2f9de0c06c,,126.66,98.04,126.66,80.11,50;0;0;0,words,10,-1,0,4.74,0,0,false,false,english,none,normal,false,false,false,,1716969521000
6656e02b3f4cde2f9de0c02d,,121.72,100,121.72,85.42,57;0;0;0,words,10,-1,0,5.62,0,0,false,false,english,none,normal,false,false,false,,1716969515000
6656e0243f4cde2f9de0bfe5,,116.21,98,116.21,72.99,47;0;0;0,words,10,-1,0,4.85,0,0,false,false,english,none,normal,false,false,false,,1716969508000
6656e01e3f4cde2f9de0bfaa,,138.33,100,138.33,87.28,46;0;0;0,words,10,-1,0,3.99,0,0,false,false,english,none,normal,false,false,false,,1716969502000
6656e0193f4cde2f9de0bf75,,95.47,94.34,95.47,40.51,50;0;0;0,words,10,-1,0,6.28,0,0,false,false,english,none,normal,false,false,false,,1716969497000
6656e0123f4cde2f9de0bf39,,130.54,100,130.54,80.57,49;0;0;0,words,10,-1,0,4.5,0,0,false,false,english,none,normal,false,false,false,,1716969490000
6656e00c3f4cde2f9de0bf04,,144.28,100,144.28,68.38,50;0;0;0,words,10,-1,3,4.16,0,3.52,false,false,english,none,normal,false,false,false,,1716969484000
6655b0c974e2231221096283,,82.88,92.98,82.88,52.11,53;0;0;0,words,10,-1,1,7.67,0,3.61,false,false,english,none,normal,false,false,false,,1716891849000
6655b0bc74e2231221096210,,93.06,96.83,93.06,39.13,60;0;0;0,words,10,-1,2,7.74,0,7.07,false,false,english,none,normal,false,false,false,,1716891836000
6655b07674e2231221095f96,,150.76,100,150.76,70.44,56;0;0;0,words,10,-1,0,4.46,0,0,false,false,english,none,normal,false,false,false,,1716891766000
6655b07074e2231221095f65,,150.96,100,150.96,73.88,56;0;0;0,words,10,-1,1,4.45,0,1.49,false,false,english,none,normal,false,false,false,,1716891760000
6655a8d574e2231221091b12,,102.06,95.45,102.06,64.8,63;0;0;0,words,10,-1,0,7.41,0,0,false,false,english,none,normal,false,false,false,,1716889813000
66559c5274e223122108a047,,98.2,91.07,98.2,56.74,51;0;0;0,words,10,-1,2,6.23,0,5.09,false,false,english,none,normal,false,false,false,,1716886610000
66559c3874e2231221089f5d,,115.63,96.23,115.63,64.56,51;0;0;0,words,10,-1,0,5.29,0,0,false,false,english,none,normal,false,false,false,,1716886584000
66559c3274e2231221089f25,,116.75,89.47,154.77,71.39,43;3;1;1,words,10,-1,0,4.42,0,0,false,false,english,none,normal,false,false,false,,1716886578000
66559c2c74e2231221089ee8,,137.62,94.64,148.21,89.01,52;2;0;0,words,10,-1,0,4.53,0,0,false,false,english,none,normal,false,false,false,,1716886572000
66559c2674e2231221089e9f,,90.08,85.71,104.09,69.28,45;2;1;0,words,10,-1,0,5.99,0,0,false,false,english,none,normal,false,false,false,,1716886566000
66559c1f74e2231221089e72,,145.25,100,145.25,92.31,56;0;0;0,words,10,-1,0,4.63,0,0,false,false,english,none,normal,false,false,false,,1716886559000
66559c1974e2231221089e36,,137.53,94.44,151.57,61,49;2;0;0,words,10,-1,0,4.28,0,0,false,false,english,none,normal,false,false,false,,1716886553000
66559c1374e2231221089ded,,143.3,100,143.3,93.94,45;0;0;0,words,10,-1,0,3.77,0,0,false,false,english,none,normal,false,false,false,,1716886547000
66559c0e74e2231221089dc3,,110.19,88.89,127.59,46.65,38;2;1;0,words,10,-1,0,4.14,0,0,false,false,english,none,normal,false,false,false,,1716886542000
66559c0974e2231221089d85,,115.3,94,131.38,72.43,43;0;1;0,words,10,-1,0,4.48,0,0,false,false,english,none,normal,false,false,false,,1716886537000
66559c0374e2231221089d43,,123.98,100,123.98,92.41,47;0;0;0,words,10,-1,0,4.55,0,0,false,false,english,none,normal,false,false,false,,1716886531000
66559b8a74e223122108986b,,110.98,96.77,110.98,61.64,60;0;0;0,words,10,-1,0,6.49,0,0,false,false,english,none,normal,false,false,false,,1716886410000
66559b8274e2231221089824,,127,100,127,83.44,51;0;0;0,words,10,-1,0,4.82,0,0,false,false,english,none,normal,false,false,false,,1716886402000
66559b7c74e22312210897dd,,122.12,97.01,122.12,69.49,65;0;0;0,words,10,-1,0,6.39,0,0,false,false,english,none,normal,false,false,false,,1716886396000
66559b7374e2231221089785,,117.17,100,117.17,68.01,54;0;0;0,words,10,-1,0,5.53,0,0,false,false,english,none,normal,false,false,false,,1716886387000
66559b6c74e2231221089742,,102.08,91.07,124.77,58.23,45;2;1;0,words,10,-1,1,5.29,0,2.58,false,false,english,none,normal,false,false,false,,1716886380000
66559b6274e22312210896d9,,113.43,94.64,129.98,48.5,48;2;0;0,words,10,-1,0,5.08,0,0,false,false,english,none,normal,false,false,false,,1716886370000
66559b5c74e223122108969b,,136.67,96.67,136.67,56.83,58;0;0;0,words,10,-1,0,5.09,0,0,false,false,english,none,normal,false,false,false,,1716886364000
66559b5574e223122108965d,,114.28,91.67,125.17,69.38,42;0;1;0,words,10,-1,0,4.41,0,0,false,false,english,none,normal,false,false,false,,1716886357000
66559b5074e2231221089623,,126.52,98,126.52,81.74,49;0;0;0,words,10,-1,1,4.65,0,0.09,false,false,english,none,normal,false,false,false,,1716886352000
66559b4174e22312210895a0,,106.73,84.62,135.37,84.59,41;6;0;1,words,10,-1,0,4.61,0,0,false,false,english,none,normal,false,false,false,,1716886337000
66559b3174e22312210894ee,,127.05,100,127.05,92.38,50;0;0;0,words,10,-1,2,4.72,0,4.3,false,false,english,none,normal,false,false,false,,1716886320000
66559b2174e223122108944d,,106.25,95,106.25,59.2,57;0;0;0,words,10,-1,0,6.44,0,0,false,false,english,none,normal,false,false,false,,1716886305000
66559b1a74e2231221089410,,129.94,97.83,129.94,59.7,45;0;0;0,words,10,-1,0,4.16,0,0,false,false,english,none,normal,false,false,false,,1716886298000
